ID_Cliente,Idade,Genero,Estado,Plano,Tempo_Cliente_Meses,Mensalidade,Uso_Mensal_Horas,Quantidade_Chamados,Atrasos_Pagamento,Forma_Pagamento,Churn
1445,19,Feminino,PR,Padrão,9,116.0,62,9,4,Débito Automático,Sim
1446,37,Masculino,PR,Premium,5,245.0,10,9,2,Boleto,Sim
1447,70,Feminino,PE,Padrão,31,90.0,7,0,0,Débito Automático,Não
1448,67,Masculino,PR,Premium,7,187.0,54,8,5,Débito Automático,Sim
1449,29,Feminino,SP,Premium,26,214.0,17,1,2,Boleto,Não
1450,65,Feminino,PR,Premium,34,197.0,98,10,2,Boleto,Não
1451,41,Masculino,RJ,Básico,37,59.0,114,8,5,Cartão de Crédito,Sim
1452,33,Feminino,RJ,Básico,35,80.0,66,12,3,Débito Automático,Sim
1453,68,Feminino,SP,Básico,46,75.0,84,2,3,Cartão de Crédito,Não
1454,22,Feminino,SP,Básico,19,60.0,48,11,4,Pix,Sim
1455,68,Feminino,RJ,Padrão,14,122.0,100,3,1,Boleto,Não
1456,71,Masculino,SP,Premium,64,218.0,9,6,2,Pix,Não
1457,30,Masculino,BA,Básico,46,50.0,115,10,2,Pix,Não
1458,23,Feminino,CE,Básico,13,69.0,75,12,0,Débito Automático,Não
1459,25,Feminino,RS,Premium,5,200.0,9,3,2,Cartão de Crédito,Não
1460,21,Feminino,RJ,Padrão,18,106.0,72,2,2,Débito Automático,Não
1461,22,Feminino,MG,Padrão,40,109.0,96,0,0,Cartão de Crédito,Não
1462,73,Feminino,BA,Básico,68,69.0,45,5,0,Cartão de Crédito,Sim
1463,29,Masculino,RS,Premium,28,189.0,75,0,2,Débito Automático,Não
1464,24,Masculino,MG,Padrão,6,116.0,13,10,2,Cartão de Crédito,Sim
1465,55,Masculino,RS,Básico,14,,25,7,6,Boleto,Não
1466,23,Masculino,CE,Padrão,22,131.0,32,11,6,Boleto,Sim
1467,28,Masculino,CE,Premium,66,160.0,75,10,4,Boleto,Não
1468,21,Feminino,MG,Padrão,28,132.0,56,3,6,Pix,Não
1469,55,Feminino,SP,Padrão,35,129.0,19,11,3,Pix,Sim
1470,55,Masculino,PR,Básico,33,72.0,21,2,6,Cartão de Crédito,Não
1471,32,Feminino,RJ,Básico,6,73.0,78,6,1,Cartão de Crédito,Não
1472,59,Feminino,MG,Básico,15,76.0,23,6,0,Cartão de Crédito,Não
1473,73,Masculino,MG,Padrão,42,114.0,31,8,5,Pix,Sim
1474,40,Feminino,CE,Básico,32,65.0,25,6,0,Cartão de Crédito,Não
1475,68,Masculino,RS,Básico,59,66.0,40,6,0,Boleto,Não
1476,45,Feminino,PR,Básico,61,75.0,62,1,4,Boleto,Não
1477,62,Masculino,SP,Padrão,62,114.0,104,2,3,Boleto,Não
1478,59,Feminino,RS,Padrão,50,125.0,93,10,1,Cartão de Crédito,Sim
1479,35,Masculino,PR,Premium,67,211.0,120,0,0,Débito Automático,Não
1480,34,Feminino,SP,Básico,72,77.0,24,12,4,Cartão de Crédito,Não
1481,38,Masculino,RS,Premium,71,203.0,97,0,3,Pix,Não
1482,34,Feminino,RJ,,35,240.0,53,6,5,Pix,Não
1483,57,Feminino,CE,Básico,32,60.0,34,5,3,Pix,Não
1484,53,Masculino,CE,Básico,10,53.0,57,3,3,Cartão de Crédito,Não
1485,24,Feminino,RJ,Premium,71,177.0,9,3,5,Débito Automático,Sim
1486,18,Masculino,BA,Premium,53,242.0,35,9,3,Cartão de Crédito,Não
1487,23,Masculino,SP,Padrão,69,130.0,112,0,3,Pix,Não
1488,70,Feminino,SP,Básico,53,78.0,59,1,4,Débito Automático,Não
1489,40,Masculino,RS,Padrão,72,100.0,29,11,0,Boleto,Não
1490,70,Masculino,RS,Básico,30,73.0,63,3,6,Cartão de Crédito,Sim
1491,60,Masculino,BA,Padrão,29,98.0,85,1,5,Débito Automático,Não
1492,71,Masculino,BA,Premium,56,168.0,9,2,3,Boleto,Não
1493,61,Masculino,PE,Padrão,14,138.0,34,3,0,Boleto,Não
1494,35,Feminino,CE,Premium,67,246.0,25,8,4,Boleto,Não
1495,46,Masculino,SP,Padrão,23,140.0,30,4,2,Pix,Não
1496,36,Masculino,PR,Padrão,69,95.0,99,1,6,Cartão de Crédito,Não
1497,53,Masculino,MG,Padrão,51,131.0,73,11,5,Boleto,Não
1498,69,Masculino,RJ,Básico,31,79.0,48,9,4,Cartão de Crédito,Não
1499,34,Masculino,MG,Padrão,43,98.0,107,0,3,Boleto,Não
1500,62,Masculino,BA,Premium,12,239.0,63,7,0,Boleto,Não
1501,61,Masculino,SP,Padrão,44,92.0,15,12,0,Débito Automático,Não
1502,28,Feminino,SP,Premium,11,184.0,105,7,6,Cartão de Crédito,Sim
1503,64,Feminino,RS,Básico,46,60.0,38,1,6,Boleto,Não
1504,23,Masculino,MG,Premium,19,233.0,27,8,3,Débito Automático,Sim
1505,50,Masculino,SP,Premium,6,220.0,81,0,4,Cartão de Crédito,Não
1506,18,Feminino,RS,Premium,34,208.0,72,5,5,,Não
1507,43,Feminino,BA,Padrão,16,,89,12,2,Cartão de Crédito,Não
1508,41,Masculino,CE,Padrão,22,126.0,11,11,0,Pix,Não
1509,31,Masculino,MG,Básico,53,69.0,21,7,4,Cartão de Crédito,Não
1510,21,Masculino,RS,Padrão,7,97.0,85,4,6,Débito Automático,Não
1511,72,Masculino,RJ,Premium,23,223.0,56,3,4,Débito Automático,Sim
1512,33,Masculino,RS,Básico,9,54.0,57,9,5,Débito Automático,Sim
1513,28,Feminino,PR,Básico,32,78.0,18,5,5,Débito Automático,Não
1514,67,Feminino,BA,Padrão,11,92.0,101,4,5,Débito Automático,Sim
1515,73,Masculino,RS,Básico,24,62.0,29,11,5,Cartão de Crédito,Sim
1516,60,Masculino,PR,Básico,61,62.0,98,12,2,Cartão de Crédito,Não
1517,41,Feminino,MG,Básico,72,72.0,64,2,6,Cartão de Crédito,Não
1518,61,Feminino,PR,Premium,44,247.0,31,10,0,Boleto,Não
1519,31,Masculino,PE,Padrão,25,123.0,98,9,2,Boleto,Não
1520,69,Masculino,SP,Básico,14,52.0,82,7,4,Boleto,Não
1521,33,Feminino,PR,Premium,12,185.0,10,7,1,Pix,Não
1522,72,Feminino,PE,Básico,10,80.0,17,12,4,Pix,Sim
1523,50,Masculino,SP,Padrão,71,123.0,80,0,1,Cartão de Crédito,Não
1524,39,Feminino,BA,Padrão,15,98.0,65,8,0,Pix,Sim
1525,34,Masculino,PE,Premium,37,175.0,52,11,3,Débito Automático,Não
1526,26,Feminino,RJ,Básico,10,59.0,74,12,0,Débito Automático,Não
1527,32,Feminino,PR,Básico,51,66.0,26,0,4,Boleto,Sim
1528,31,Feminino,RJ,,65,190.0,16,7,2,Débito Automático,Não
1529,20,Feminino,SP,Premium,38,228.0,104,6,5,Débito Automático,Sim
1530,33,Masculino,PE,Padrão,51,117.0,104,8,5,Cartão de Crédito,Sim
1531,20,Masculino,SP,Básico,8,66.0,54,6,3,Boleto,Não
1532,61,Feminino,BA,Padrão,10,137.0,50,1,1,Cartão de Crédito,Não
1533,70,Feminino,PE,Padrão,66,101.0,102,9,0,Boleto,Não
1534,57,Feminino,SP,Básico,68,76.0,106,11,0,Pix,Sim
1535,67,Masculino,PE,Básico,44,59.0,10,10,4,Boleto,Não
1536,32,Feminino,SP,Premium,48,175.0,82,0,0,Cartão de Crédito,Não
1537,50,Feminino,RS,Padrão,9,108.0,79,9,1,Boleto,Não
1538,43,Feminino,CE,Premium,54,233.0,16,12,3,Débito Automático,Não
1539,27,Masculino,RS,Premium,47,,7,9,1,Débito Automático,Sim
1540,54,Masculino,RS,Premium,25,184.0,104,1,1,Boleto,Não
1541,67,Feminino,MG,Padrão,52,125.0,55,6,4,Cartão de Crédito,Não
1542,47,Masculino,PR,Padrão,4,118.0,46,11,1,Débito Automático,Sim
1543,59,Feminino,SP,Básico,67,54.0,119,12,0,Débito Automático,Não
1544,44,Masculino,PE,Premium,16,232.0,80,9,3,Débito Automático,Não
1545,52,Feminino,BA,Premium,19,194.0,57,1,6,Cartão de Crédito,Não
1546,71,Masculino,PR,Básico,2,67.0,108,1,5,Débito Automático,Não
1547,54,Feminino,RS,Padrão,16,102.0,85,6,4,Cartão de Crédito,Sim
1548,72,Feminino,PE,Básico,22,65.0,118,0,0,Pix,Não
1549,22,Masculino,BA,Básico,15,76.0,110,8,1,Cartão de Crédito,Sim
1550,21,Masculino,BA,Básico,49,66.0,11,10,2,Pix,Sim
1551,44,Masculino,BA,Básico,67,56.0,33,10,3,Débito Automático,Não
1552,35,Feminino,MG,Básico,64,64.0,97,4,3,Pix,Sim
1553,66,Feminino,CE,Padrão,17,98.0,54,0,4,Cartão de Crédito,Não
1554,28,Feminino,RJ,Premium,9,193.0,29,0,3,Boleto,Não
1555,30,Masculino,BA,Padrão,30,98.0,56,5,5,Cartão de Crédito,Não
1556,47,Masculino,SP,Premium,11,186.0,53,2,5,Cartão de Crédito,Sim
1557,32,Feminino,PE,Padrão,31,122.0,20,5,1,Boleto,Não
1558,31,Masculino,MG,Padrão,10,132.0,115,4,2,Débito Automático,Não
1559,21,Masculino,PR,Básico,51,59.0,62,1,3,Boleto,Não
1560,61,Feminino,MG,Padrão,14,120.0,28,1,1,Cartão de Crédito,Não
1561,18,Masculino,RS,Básico,12,78.0,71,8,6,Pix,Sim
1562,28,Feminino,PR,Premium,70,222.0,102,12,5,Pix,Não
1563,73,Feminino,PE,Básico,70,57.0,8,2,4,Débito Automático,Não
1564,32,Feminino,PE,Premium,58,162.0,92,7,6,Cartão de Crédito,Não
1565,47,Masculino,SP,Padrão,8,121.0,51,6,4,Cartão de Crédito,Não
1566,42,Feminino,MG,Premium,19,181.0,16,2,1,Pix,Não
1567,61,Feminino,PE,Premium,47,202.0,77,8,3,Boleto,Não
1568,64,Feminino,CE,Básico,67,70.0,101,1,4,Cartão de Crédito,Sim
1569,53,Feminino,SP,Premium,69,194.0,25,3,3,Boleto,Não
1570,75,Feminino,RS,Básico,43,75.0,69,11,5,Débito Automático,Sim
1571,59,Masculino,RJ,Básico,39,78.0,41,11,4,Débito Automático,Sim
1572,46,Feminino,MG,Premium,70,164.0,35,11,5,Pix,Sim
1573,46,Feminino,RS,Padrão,62,124.0,53,2,0,Cartão de Crédito,Não
1574,57,Feminino,CE,Básico,60,65.0,96,7,3,Boleto,Não
1575,71,Feminino,SP,Básico,41,66.0,56,7,5,Boleto,Sim
1576,61,Feminino,PE,Premium,31,249.0,53,4,0,Débito Automático,Não
1577,61,Masculino,BA,Padrão,5,133.0,114,2,2,Débito Automático,Não
1578,35,Masculino,BA,Padrão,24,123.0,110,7,4,Débito Automático,Não
1579,29,Feminino,PE,Premium,32,247.0,111,8,5,Boleto,Não
1580,73,Masculino,BA,Básico,70,80.0,28,5,3,Débito Automático,Sim
1581,64,Masculino,PR,Padrão,23,111.0,48,2,4,Débito Automático,Sim
1582,24,Feminino,RS,Básico,65,53.0,54,6,2,Débito Automático,Não
1583,19,Masculino,PR,Premium,42,247.0,44,4,6,Cartão de Crédito,Não
1584,74,Masculino,SP,Premium,66,169.0,30,1,3,Débito Automático,Não
1585,55,Masculino,BA,Básico,35,75.0,42,5,1,Pix,Não
1586,24,Masculino,PE,Padrão,42,96.0,65,11,1,Cartão de Crédito,Não
1587,33,Masculino,RJ,Padrão,58,110.0,41,0,4,Cartão de Crédito,Não
1588,20,Feminino,SP,Padrão,23,114.0,82,8,0,Boleto,Não
1589,66,Feminino,PE,Padrão,1,113.0,25,3,6,Boleto,Não
1590,39,Feminino,CE,Premium,55,201.0,40,12,4,Débito Automático,Não
1591,73,Feminino,BA,Básico,18,65.0,98,8,2,Pix,Não
1592,41,Masculino,PE,Padrão,37,122.0,47,4,4,Cartão de Crédito,Não
1593,26,Masculino,RJ,Básico,6,51.0,35,5,5,Boleto,Sim
1594,59,Feminino,SP,Básico,42,77.0,71,3,0,Boleto,Não
1595,58,Feminino,PE,Premium,55,183.0,54,10,0,Pix,Sim
1596,27,Feminino,PE,Padrão,29,118.0,24,12,3,Cartão de Crédito,Não
1597,26,Masculino,PR,Padrão,66,135.0,108,5,2,Boleto,Não
1598,63,Masculino,SP,Premium,14,184.0,85,1,1,Débito Automático,Não
1599,57,Feminino,CE,Básico,8,62.0,25,1,4,Boleto,Sim
1600,63,Masculino,CE,Premium,60,228.0,27,2,6,Boleto,Não
1601,75,Feminino,CE,Padrão,62,110.0,22,11,2,Pix,Não
1602,27,Feminino,PE,Premium,5,239.0,120,1,4,Boleto,Não
1603,64,Feminino,MG,Básico,51,51.0,13,11,3,Pix,Não
1604,61,Masculino,SP,Básico,26,64.0,46,9,5,Boleto,Não
1605,29,Feminino,RJ,Básico,28,73.0,86,1,5,Débito Automático,Não
1606,33,Masculino,PR,Premium,71,181.0,45,5,5,Débito Automático,Não
1607,35,Feminino,PR,Padrão,16,136.0,25,7,5,Pix,Não
1608,36,Feminino,RJ,Básico,3,68.0,28,4,4,Pix,Não
1609,56,Masculino,BA,Premium,57,233.0,36,2,3,Pix,Sim
1610,66,Feminino,MG,Premium,64,187.0,79,7,5,Boleto,Não
1611,26,,PR,Básico,4,75.0,27,2,6,Cartão de Crédito,Sim
1612,74,Feminino,CE,Básico,34,74.0,49,9,6,Boleto,Não
1613,62,Feminino,SP,Premium,48,205.0,107,2,1,Cartão de Crédito,Não
1614,30,Feminino,RJ,Básico,36,59.0,63,10,0,Cartão de Crédito,Não
1615,40,Masculino,BA,Básico,27,77.0,89,1,0,Cartão de Crédito,Não
1616,23,Masculino,SP,Padrão,26,107.0,78,11,4,Pix,Sim
1617,48,Masculino,PE,Básico,27,71.0,11,1,4,Boleto,Não
1618,64,Feminino,CE,Básico,15,56.0,101,10,5,Boleto,Não
1619,21,Masculino,SP,Básico,12,53.0,20,6,0,Cartão de Crédito,Sim
1620,46,Masculino,PR,Básico,44,71.0,9,12,3,Débito Automático,Não
1621,54,Feminino,RS,Básico,56,62.0,104,8,0,Cartão de Crédito,Não
1622,27,Feminino,MG,Padrão,23,95.0,48,0,6,Cartão de Crédito,Não
1623,54,Masculino,BA,Premium,42,236.0,49,4,3,Pix,Não
1624,71,Feminino,SP,Básico,1,75.0,104,9,4,Cartão de Crédito,Sim
1625,32,Feminino,PE,Padrão,16,107.0,44,6,2,Boleto,Não
1626,31,Masculino,PE,Básico,34,80.0,20,0,1,Débito Automático,Não
1627,57,Masculino,CE,Básico,62,57.0,97,4,0,Cartão de Crédito,Sim
1628,45,Masculino,BA,Padrão,3,104.0,45,2,6,Débito Automático,Sim
1629,73,Masculino,SP,Básico,1,57.0,83,4,0,Débito Automático,Sim
1630,75,Feminino,RJ,Padrão,64,139.0,52,7,2,Pix,Não
1631,55,Masculino,MG,Premium,45,214.0,112,2,1,Débito Automático,Não
1632,47,Masculino,SP,Padrão,1,92.0,31,0,6,Cartão de Crédito,Sim
1633,69,Masculino,CE,Premium,53,172.0,25,7,3,Pix,Não
1634,51,Feminino,RJ,Básico,70,50.0,23,12,5,Cartão de Crédito,Não
1635,73,Masculino,PE,Premium,14,167.0,62,7,0,Cartão de Crédito,Não
1636,33,Feminino,BA,Básico,60,72.0,72,1,0,Débito Automático,Não
1637,49,Masculino,PE,Padrão,26,115.0,28,1,5,Débito Automático,Sim
1638,52,Masculino,PR,Premium,46,250.0,20,6,4,Cartão de Crédito,Não
1639,39,Feminino,PE,Básico,26,69.0,60,12,3,Boleto,Não
1640,23,Masculino,SP,Padrão,9,105.0,39,11,6,Pix,Sim
1641,44,Masculino,SP,Padrão,13,111.0,62,9,0,Pix,Não
1642,60,Masculino,RJ,Padrão,16,106.0,110,0,5,Débito Automático,Não
1643,54,Masculino,RS,Básico,41,57.0,83,1,2,Cartão de Crédito,Não
1644,69,Feminino,PR,Premium,39,223.0,87,6,6,Cartão de Crédito,Não
1645,30,Feminino,RJ,Padrão,57,97.0,57,6,4,Pix,Não
1646,24,Masculino,PR,Básico,28,65.0,111,7,3,Boleto,Não
1647,66,Feminino,RJ,Padrão,56,103.0,83,8,5,Pix,Não
1648,69,Masculino,SP,Básico,9,72.0,32,6,6,Pix,Não
1649,21,Masculino,SP,Premium,59,181.0,85,1,0,Débito Automático,Não
1650,24,Feminino,MG,Premium,11,247.0,119,11,6,Cartão de Crédito,Não
1651,23,Masculino,RJ,Padrão,3,124.0,74,10,4,Pix,Não
1652,75,Feminino,PR,Padrão,39,98.0,78,12,0,Pix,Não
1653,50,Feminino,SP,Padrão,57,90.0,58,2,0,Pix,Não
1654,38,Feminino,RJ,Padrão,12,101.0,102,6,4,Cartão de Crédito,Sim
1655,28,Feminino,MG,Premium,64,194.0,64,12,1,Pix,Não
1656,55,Masculino,RJ,Premium,62,166.0,38,4,0,Cartão de Crédito,Não
1657,68,Masculino,MG,Premium,55,214.0,67,0,3,Débito Automático,Não
1658,61,Feminino,PE,Premium,71,202.0,28,11,3,Débito Automático,Não
1659,58,Masculino,RS,Básico,54,72.0,83,9,3,Pix,Sim
1660,19,Feminino,RJ,Padrão,58,109.0,54,1,3,Boleto,Sim
1661,28,Masculino,PR,Padrão,32,130.0,39,4,4,Pix,Não
1662,52,Feminino,CE,Premium,65,165.0,24,6,1,Pix,Não
1663,56,Masculino,RJ,Premium,9,239.0,80,1,0,Boleto,Não
1664,40,Feminino,SP,Premium,21,212.0,48,1,1,Boleto,Não
1665,33,Masculino,MG,Básico,33,60.0,51,1,3,Débito Automático,Não
1666,66,Masculino,PR,Padrão,64,106.0,94,9,0,Débito Automático,Não
1667,35,Masculino,MG,Básico,54,62.0,94,12,5,Débito Automático,Sim
1668,56,Feminino,CE,Premium,70,229.0,111,8,5,Boleto,Sim
1669,24,Masculino,BA,Padrão,11,107.0,84,8,6,Boleto,Não
1670,43,Masculino,PE,Premium,49,229.0,94,6,4,Pix,Não
1671,37,Feminino,BA,Premium,49,248.0,107,1,2,Cartão de Crédito,Não
1672,25,Feminino,BA,Básico,18,73.0,36,2,0,Pix,Não
1673,74,Masculino,PR,Premium,6,169.0,111,7,0,Pix,Não
1674,31,Feminino,BA,Padrão,41,116.0,52,10,1,Cartão de Crédito,Sim
1675,42,Masculino,RS,Padrão,1,91.0,72,10,5,Débito Automático,Sim
1676,29,Feminino,PE,Básico,38,79.0,68,10,6,Pix,Sim
1677,21,Feminino,CE,Padrão,56,100.0,101,12,2,Pix,Não
1678,39,Masculino,SP,Premium,4,199.0,59,12,2,Boleto,Não
1679,33,Masculino,PE,Padrão,34,115.0,48,12,1,Débito Automático,Não
1680,21,Masculino,SP,Básico,51,70.0,93,9,2,Pix,Sim
1681,28,Feminino,CE,Básico,16,55.0,93,2,6,Pix,Não
1682,37,Masculino,MG,Padrão,18,110.0,40,1,3,Cartão de Crédito,Sim
1683,23,Masculino,SP,Padrão,65,106.0,102,12,4,Cartão de Crédito,Não
1684,24,Masculino,MG,Padrão,67,120.0,78,8,1,Débito Automático,Sim
1685,46,Feminino,RJ,Básico,35,64.0,23,12,2,Cartão de Crédito,Não
1686,28,Feminino,PR,Básico,27,66.0,60,11,6,Débito Automático,Não
1687,62,Masculino,BA,Premium,50,228.0,38,0,3,Boleto,Não
1688,37,Feminino,BA,Básico,16,71.0,107,12,1,Débito Automático,Não
1689,21,Feminino,MG,Básico,55,58.0,116,5,2,Boleto,Não
1690,72,Feminino,RJ,Básico,15,54.0,62,11,3,Pix,Sim
1691,75,Masculino,CE,Padrão,27,132.0,26,10,5,Cartão de Crédito,Não
1692,30,Masculino,SP,Premium,69,181.0,107,1,3,Cartão de Crédito,Não
1693,56,Masculino,PE,Padrão,32,92.0,82,5,5,Boleto,Não
1694,38,Masculino,RS,Premium,70,194.0,6,9,1,Cartão de Crédito,Não
1695,72,Masculino,PE,Premium,14,210.0,49,7,3,Boleto,Não
1696,35,Masculino,BA,Padrão,33,132.0,93,4,2,Cartão de Crédito,Não
1697,48,Feminino,PR,Premium,28,230.0,87,1,0,Cartão de Crédito,Não
1698,27,Feminino,PE,Premium,59,225.0,80,10,2,Boleto,Não
1699,74,Feminino,RJ,Premium,8,221.0,40,9,5,Pix,Sim
1700,61,Feminino,RS,Básico,33,62.0,27,12,0,Débito Automático,Não
1701,26,Masculino,RJ,Básico,72,70.0,24,7,1,Cartão de Crédito,Não
1702,59,Masculino,SP,Premium,71,210.0,96,2,4,Boleto,Sim
1703,28,Masculino,SP,Básico,16,51.0,13,2,1,Pix,Sim
1704,47,Feminino,PE,Padrão,49,92.0,20,8,6,Cartão de Crédito,Não
1705,53,Masculino,RS,Básico,38,56.0,45,12,0,Boleto,Sim
1706,59,Masculino,PR,Básico,66,74.0,45,4,3,Débito Automático,Não
1707,44,Masculino,CE,Premium,41,172.0,111,0,0,Pix,Não
1708,29,Masculino,BA,Básico,48,76.0,7,11,4,Cartão de Crédito,Sim
1709,45,Feminino,BA,Padrão,50,107.0,43,1,0,Cartão de Crédito,Não
1710,63,Feminino,CE,Básico,29,59.0,10,8,2,Cartão de Crédito,Sim
1711,41,Feminino,PE,Premium,25,230.0,25,3,2,Pix,Não
1712,56,Masculino,CE,Padrão,2,104.0,72,6,4,Pix,Não
1713,68,Feminino,CE,Premium,10,207.0,113,12,4,Cartão de Crédito,Sim
1714,54,Masculino,MG,Padrão,49,134.0,60,3,1,Débito Automático,Sim
1715,47,Masculino,SP,Premium,67,183.0,102,6,0,Débito Automático,Não
1716,26,Feminino,RS,Básico,60,61.0,95,5,0,Cartão de Crédito,Não
1717,60,Masculino,MG,Premium,18,209.0,40,9,1,Cartão de Crédito,Não
1718,56,Feminino,BA,Premium,52,215.0,70,4,1,Cartão de Crédito,Não
1719,46,Feminino,RS,Básico,34,73.0,52,4,1,Pix,Sim
1720,71,Masculino,MG,Básico,41,63.0,113,2,0,Débito Automático,Não
1721,49,Feminino,PE,Básico,3,80.0,40,1,5,Cartão de Crédito,Sim
1722,47,Feminino,RS,Básico,28,76.0,5,7,1,Cartão de Crédito,Não
1723,23,Feminino,PR,Padrão,67,123.0,16,2,5,Boleto,Não
1724,44,Feminino,SP,Básico,50,80.0,16,0,3,Cartão de Crédito,Sim
1725,54,Masculino,BA,Padrão,1,101.0,28,12,0,Pix,Não
1726,23,Masculino,PR,Premium,6,189.0,10,12,3,Cartão de Crédito,Sim
1727,47,Feminino,RJ,Básico,56,68.0,117,0,0,Débito Automático,Não
1728,53,Feminino,PE,Premium,42,189.0,80,12,5,Boleto,Sim
1729,73,Feminino,RJ,Padrão,45,128.0,84,4,3,Boleto,Não
1730,48,Masculino,SP,Básico,40,75.0,38,3,6,Débito Automático,Não
1731,20,Masculino,RJ,Básico,46,74.0,64,9,3,Débito Automático,Sim
1732,31,Masculino,PE,Premium,47,227.0,72,12,6,Cartão de Crédito,Sim
1733,43,Masculino,RS,Padrão,70,92.0,119,7,1,Débito Automático,Não
1734,52,Feminino,PE,Premium,25,182.0,22,5,6,Cartão de Crédito,Sim
1735,39,Feminino,BA,Padrão,7,118.0,50,11,0,Cartão de Crédito,Sim
1736,41,Masculino,BA,Padrão,21,126.0,120,11,6,Débito Automático,Sim
1737,24,Masculino,PR,Básico,64,70.0,17,11,0,Cartão de Crédito,Não
1738,24,Feminino,RS,Padrão,65,114.0,95,9,5,Pix,Sim
1739,61,Feminino,PR,Padrão,7,134.0,45,2,5,Débito Automático,Sim
1740,62,Feminino,BA,Básico,23,50.0,116,2,1,Cartão de Crédito,Não
1741,18,Masculino,MG,Básico,54,74.0,117,1,2,Débito Automático,Sim
1742,69,Masculino,CE,Premium,34,239.0,17,5,0,Pix,Não
1743,63,Feminino,SP,Básico,17,64.0,34,0,2,Cartão de Crédito,Não
1744,21,Masculino,PR,Básico,51,59.0,93,3,2,Cartão de Crédito,Não
1745,18,Feminino,RJ,Padrão,45,92.0,14,6,0,Débito Automático,Não
1746,58,Masculino,BA,Premium,13,243.0,49,5,4,Boleto,Não
1747,41,Feminino,CE,Premium,44,206.0,77,6,0,Cartão de Crédito,Sim
1748,59,Feminino,CE,Básico,51,68.0,38,0,0,Cartão de Crédito,Não
1749,67,Masculino,PR,Premium,31,194.0,77,11,5,Débito Automático,Sim
1750,37,Feminino,MG,Premium,48,162.0,47,0,3,Débito Automático,Não
1751,18,Feminino,BA,Básico,21,70.0,37,1,3,Boleto,Não
1752,75,Masculino,MG,Padrão,24,96.0,89,8,2,Boleto,Sim
1753,32,Masculino,PE,Básico,40,60.0,112,0,5,Cartão de Crédito,Não
1754,40,Masculino,SP,Básico,1,70.0,24,8,3,Cartão de Crédito,Sim
1755,23,Feminino,CE,Padrão,51,104.0,47,9,0,Pix,Sim
1756,38,Feminino,MG,Premium,24,235.0,55,11,4,Cartão de Crédito,Não
1757,32,Feminino,MG,Básico,54,71.0,14,11,1,Débito Automático,Não
1758,47,Feminino,MG,Padrão,4,128.0,33,0,3,Cartão de Crédito,Sim
1759,29,Masculino,RJ,Básico,56,72.0,50,10,6,Cartão de Crédito,Não
1760,51,Masculino,RJ,Premium,63,247.0,69,5,4,Pix,Sim
1761,31,Feminino,CE,Premium,48,230.0,93,1,5,Pix,Não
1762,28,Feminino,PR,Premium,13,226.0,66,0,5,Boleto,Sim
1763,22,Feminino,BA,Premium,49,225.0,117,9,3,Débito Automático,Não
1764,73,Masculino,SP,Básico,13,66.0,27,11,6,Boleto,Sim
1765,57,Masculino,RS,Padrão,69,130.0,16,2,5,Débito Automático,Não
1766,35,Masculino,RJ,Padrão,36,103.0,58,11,6,Débito Automático,Não
1767,54,Masculino,MG,Premium,26,246.0,9,2,5,Boleto,Não
1768,21,Masculino,RJ,Padrão,20,98.0,36,11,3,Débito Automático,Não
1769,63,Masculino,PE,Básico,6,78.0,37,8,0,Pix,Sim
1770,30,Feminino,BA,Básico,8,61.0,55,3,6,Cartão de Crédito,Sim
1771,57,Masculino,PE,Premium,29,169.0,92,10,0,Cartão de Crédito,Não
1772,48,Masculino,RJ,Padrão,49,128.0,105,2,4,Cartão de Crédito,Não
1773,34,Masculino,RJ,Básico,70,76.0,107,9,3,Boleto,Sim
1774,25,Feminino,PE,Padrão,63,122.0,112,5,3,Pix,Não
1775,47,Feminino,,Básico,50,57.0,51,2,0,Cartão de Crédito,Não
1776,37,Feminino,PE,Premium,37,192.0,30,4,5,Débito Automático,Sim
1777,56,Feminino,MG,Básico,29,68.0,63,0,2,Boleto,Não
1778,26,Feminino,PR,Básico,50,54.0,105,1,2,Pix,Não
1779,60,Masculino,RJ,Básico,44,80.0,91,11,2,Cartão de Crédito,Sim
1780,52,Feminino,MG,Premium,64,247.0,86,9,0,Boleto,Não
1781,64,Masculino,BA,Padrão,11,128.0,108,10,3,Boleto,Sim
1782,74,Masculino,PR,Básico,37,80.0,36,5,5,Débito Automático,Sim
1783,30,Feminino,PE,Básico,31,52.0,8,5,6,Débito Automático,Não
1784,64,Feminino,BA,Padrão,48,119.0,106,11,4,Pix,Não
1785,43,Masculino,PE,Premium,35,241.0,52,5,1,Pix,Não
1786,72,Masculino,PE,Padrão,51,136.0,31,12,4,Débito Automático,Sim
1787,26,Masculino,BA,Básico,23,60.0,112,0,4,Débito Automático,Não
1788,50,Feminino,PE,Básico,44,55.0,55,9,1,Débito Automático,Sim
1789,72,Masculino,PR,Padrão,24,105.0,52,7,6,Cartão de Crédito,Não
1790,35,Masculino,PR,Básico,50,53.0,106,10,2,Boleto,Não
1791,44,Feminino,PE,Básico,39,74.0,33,3,5,Pix,Não
1792,32,Feminino,MG,Básico,3,50.0,23,10,5,Cartão de Crédito,Sim
1793,23,Feminino,RS,Padrão,71,95.0,99,4,2,Boleto,Não
1794,45,Masculino,CE,Premium,59,247.0,29,10,5,Boleto,Não
1795,73,Masculino,PR,Premium,4,212.0,120,12,2,Pix,Não
1796,47,Masculino,CE,Padrão,17,117.0,5,10,2,Cartão de Crédito,Não
